percent_grammar_1,percent_cohort2,cohort2_age,name,mean_state_of_nodes
30,75,50,cohort2_state,0.00618461702038528
50,75,50,cohort1_state,0.19433365718149961
50,75,50,cohort2_state,0.18737973422349744
35,75,50,cohort1_state,0.00555036175726051
35,75,50,cohort2_state,0.00613560060366158
20,75,50,cohort1_state,0.08818769702438047
20,75,50,cohort2_state,0.08655354851867643
40,75,50,cohort1_state,0.3240514160028084
40,75,50,cohort2_state,0.4967001994599714
45,75,50,cohort1_state,0.16276648533648516
45,75,50,cohort2_state,0.0311452349531261
60,75,50,cohort1_state,0.9898663166378748
60,75,50,cohort2_state,0.9902523856004302
70,75,50,cohort1_state,0.9027598184300584
70,75,50,cohort2_state,0.7636978482050182
80,75,50,cohort1_state,0.9913190402235208
80,75,50,cohort2_state,0.9927024215940288
30,90,50,cohort1_state,0.0086610552212237
30,90,50,cohort2_state,0.00679917171389354
10,90,50,cohort1_state,0.00633497856055363
10,90,50,cohort2_state,0.00843126856974282
45,90,50,cohort1_state,0.49218757505071903
45,90,50,cohort2_state,0.4413445162748838
90,75,50,cohort1_state,0.9947863099921108
90,75,50,cohort2_state,0.9947630844916348
20,90,50,cohort1_state,0.01015876081728005
20,90,50,cohort2_state,0.0074260141231137
35,90,50,cohort1_state,0.00430664078428828
35,90,50,cohort2_state,0.01044013839995858
40,90,50,cohort1_state,0.00647315208226846
40,90,50,cohort2_state,0.00603429709795131
50,90,50,cohort1_state,0.3868224133600629
50,90,50,cohort2_state,0.2836329727755643
60,90,50,cohort1_state,0.9899603042106137
60,90,50,cohort2_state,0.9956840873422238
80,90,50,cohort1_state,0.993018955369402
80,90,50,cohort2_state,0.9928606114831936
70,90,50,cohort1_state,0.7477429211915072
70,90,50,cohort2_state,0.9224384680207208
10,10,150,cohort1_state,0.00716271306834978
10,10,150,cohort2_state,0.00551432938927258
20,10,150,cohort1_state,0.00736643993123923
20,10,150,cohort2_state,0.00579448341146906
35,10,150,cohort1_state,0.00751814860898578
35,10,150,cohort2_state,0.01029981429674255
90,90,50,cohort1_state,0.996258720270954
90,90,50,cohort2_state,0.9949941725064232
30,10,150,cohort1_state,0.00834181439788451
30,10,150,cohort2_state,0.00949605328753063
45,10,150,cohort1_state,0.6364386031598405
45,10,150,cohort2_state,0.03509485917691122
40,10,150,cohort1_state,0.08391002988365953
40,10,150,cohort2_state,0.2363349977745745
50,10,150,cohort1_state,0.30752229147373306
50,10,150,cohort2_state,0.47660454031679417
60,10,150,cohort1_state,0.9922156695408632
60,10,150,cohort2_state,0.995457230264944
70,10,150,cohort1_state,0.7800402281337759
70,10,150,cohort2_state,0.5134011103320234
10,20,150,cohort1_state,0.00856089323178475
10,20,150,cohort2_state,0.00789241063881045
90,10,150,cohort1_state,0.9895883227543596
90,10,150,cohort2_state,0.9857770100901592
80,10,150,cohort1_state,0.9939935264907168
80,10,150,cohort2_state,0.9904475011464622
30,20,150,cohort1_state,0.00629157413973878
30,20,150,cohort2_state,0.00698402508061777
20,20,150,cohort1_state,0.00833993358899828
20,20,150,cohort2_state,0.00729205698787346
35,20,150,cohort1_state,0.00654609579653253
35,20,150,cohort2_state,0.00593424583067636
45,20,150,cohort1_state,0.40114646827156714
45,20,150,cohort2_state,0.23460676861405128
50,20,150,cohort1_state,0.8051909892445922
50,20,150,cohort2_state,0.6477816870989724
40,20,150,cohort1_state,0.2555916197687887
40,20,150,cohort2_state,0.23574804810370353
60,20,150,cohort1_state,0.7895299726867931
60,20,150,cohort2_state,0.9873331191321002
70,20,150,cohort1_state,0.6962168710472426
70,20,150,cohort2_state,0.8505090803174913
90,20,150,cohort1_state,0.9934680792536468
90,20,150,cohort2_state,0.9937086621958708
80,20,150,cohort1_state,0.8093212830888011
80,20,150,cohort2_state,0.8647067529067816
10,35,150,cohort1_state,0.00749596334076858
10,35,150,cohort2_state,0.00826147602712158
20,35,150,cohort1_state,0.00698357082097143
20,35,150,cohort2_state,0.00567280546573434
30,35,150,cohort1_state,0.00594758081003999
30,35,150,cohort2_state,0.0052441163152259504
35,35,150,cohort1_state,0.01420206827513549
35,35,150,cohort2_state,0.00799351193803736
50,35,150,cohort1_state,0.5761479117604241
50,35,150,cohort2_state,0.5351714570997105
40,35,150,cohort1_state,0.2278237300775176
40,35,150,cohort2_state,0.2960283856289734
45,35,150,cohort1_state,0.00587098314020852
45,35,150,cohort2_state,0.00485631091487556
60,35,150,cohort1_state,0.9294693930899888
60,35,150,cohort2_state,0.7370892762728882
20,50,150,cohort1_state,0.00954384217295662
20,50,150,cohort2_state,0.01073344745542724
70,35,150,cohort1_state,0.7802404920349856
70,35,150,cohort2_state,0.8480967806338496
80,35,150,cohort1_state,0.9935914043814056
80,35,150,cohort2_state,0.9886717475969408
90,35,150,cohort1_state,0.9963229924093866
90,35,150,cohort2_state,0.994402875821301
10,50,150,cohort1_state,0.00535815900510561
10,50,150,cohort2_state,0.00808831141830222
50,50,150,cohort1_state,0.5137446193118613
50,50,150,cohort2_state,0.659392096406152
30,50,150,cohort1_state,0.00515992223025011
30,50,150,cohort2_state,0.00579587860742884
40,50,150,cohort1_state,0.22830893174761777
40,50,150,cohort2_state,0.3910059849455963
35,50,150,cohort1_state,0.00637426559359253
35,50,150,cohort2_state,0.00676925335469297
45,50,150,cohort1_state,0.3425872258942052
45,50,150,cohort2_state,0.11764155681145824
80,50,150,cohort1_state,0.9158334396532718
80,50,150,cohort2_state,0.9045709679249012
70,50,150,cohort1_state,0.9925107585552768
70,50,150,cohort2_state,0.993533748895462
60,50,150,cohort1_state,0.9913896135031586
60,50,150,cohort2_state,0.9919222458063912
10,65,150,cohort1_state,0.01087309763870505
10,65,150,cohort2_state,0.00812709219958202
20,65,150,cohort1_state,0.00469253338712139
20,65,150,cohort2_state,0.00611782023964208
40,65,150,cohort1_state,0.2151625107523541
40,65,150,cohort2_state,0.179690026445686
90,50,150,cohort1_state,0.9927248895891176
90,50,150,cohort2_state,0.9914752177050286
35,65,150,cohort1_state,0.04334772764591351
35,65,150,cohort2_state,0.1537888499026447
30,65,150,cohort1_state,0.05786417497891631
30,65,150,cohort2_state,0.06762739280172217
45,65,150,cohort1_state,0.13174469878038536
45,65,150,cohort2_state,0.3134895206229953
60,65,150,cohort1_state,0.6420933222527477
60,65,150,cohort2_state,0.7303190687397257
70,65,150,cohort1_state,0.8602808397001224
70,65,150,cohort2_state,0.9297650952045178
90,65,150,cohort1_state,0.9917459003133692
90,65,150,cohort2_state,0.9917894864022324
50,65,150,cohort1_state,0.7913999403320714
50,65,150,cohort2_state,0.8306384663677301
20,75,150,cohort1_state,0.00833302467882894
20,75,150,cohort2_state,0.00638023457541021
80,65,150,cohort1_state,0.9921921180279196
80,65,150,cohort2_state,0.9937321342205028
10,75,150,cohort1_state,0.00540964744964082
10,75,150,cohort2_state,0.00652895656012502
35,75,150,cohort1_state,0.00612716292727117
35,75,150,cohort2_state,0.00799856933910446
30,75,150,cohort1_state,0.00625595440375376
30,75,150,cohort2_state,0.00694609409276359
40,75,150,cohort1_state,0.17295995574266898
40,75,150,cohort2_state,0.112224708009162
45,75,150,cohort1_state,0.7418169970862898
45,75,150,cohort2_state,0.7311909260376834
50,75,150,cohort1_state,0.5127883095929432
50,75,150,cohort2_state,0.6066233262671564
60,75,150,cohort1_state,0.9835850962387014
60,75,150,cohort2_state,0.912830208536959
90,75,150,cohort1_state,0.993387266585977
90,75,150,cohort2_state,0.9927101683865348
70,75,150,cohort1_state,0.9914212071207152
70,75,150,cohort2_state,0.90259651484597
10,90,150,cohort1_state,0.00734325591889084
10,90,150,cohort2_state,0.00761570322103362
80,75,150,cohort1_state,0.9936423630424231
80,75,150,cohort2_state,0.990774829940388
30,90,150,cohort1_state,0.00669714841488534
30,90,150,cohort2_state,0.00667031716819445
20,90,150,cohort1_state,0.00318587447554014
20,90,150,cohort2_state,0.00598500361170993
35,90,150,cohort1_state,0.00712314945253526
35,90,150,cohort2_state,0.00710976241977773
50,90,150,cohort1_state,0.4673972765591029
50,90,150,cohort2_state,0.42857518412593953
60,90,150,cohort1_state,0.7397354804723624
60,90,150,cohort2_state,0.6301119871249685
80,90,150,cohort1_state,0.9977694307281462
80,90,150,cohort2_state,0.9938806691870604
70,90,150,cohort1_state,0.9977294988998712
70,90,150,cohort2_state,0.9928613625139308
90,90,150,cohort1_state,0.994645476423014
90,90,150,cohort2_state,0.9925702318122434
45,90,150,cohort1_state,0.01511663528238027
45,90,150,cohort2_state,0.28488213634370246
40,90,150,cohort1_state,0.0053473689928085
40,90,150,cohort2_state,0.00524861449033916
20,10,300,cohort1_state,0.00690770683690728
20,10,300,cohort2_state,0.00910307962961438
30,10,300,cohort1_state,0.00742341759517973
30,10,300,cohort2_state,0.00935871665345196
10,10,300,cohort1_state,0.00909407402328463
10,10,300,cohort2_state,0.00994090486593062
50,10,300,cohort1_state,0.16575604760573165
50,10,300,cohort2_state,0.00959121145078914
40,10,300,cohort1_state,0.00565411631939626
40,10,300,cohort2_state,0.00396355569417356
35,10,300,cohort1_state,0.00891035879451349
35,10,300,cohort2_state,0.00931328871924075
45,10,300,cohort1_state,0.13956754828785145
45,10,300,cohort2_state,0.01033850603071019
60,10,300,cohort1_state,0.8965796300676089
60,10,300,cohort2_state,0.9913611805371338
80,10,300,cohort1_state,0.9934804056543663
80,10,300,cohort2_state,0.9955214903820668
10,20,300,cohort1_state,0.00502573540700756
10,20,300,cohort2_state,0.00694504285383461
90,10,300,cohort1_state,0.9934337487856342
90,10,300,cohort2_state,0.9981951543061652
70,10,300,cohort1_state,0.990918581444688
70,10,300,cohort2_state,0.9901600316751
30,20,300,cohort1_state,0.00565531816381827
30,20,300,cohort2_state,0.00363760880479026
35,20,300,cohort1_state,0.1937942749984453
35,20,300,cohort2_state,0.00868550842995623
40,20,300,cohort1_state,0.22529307599263887
40,20,300,cohort2_state,0.4986535581265995
45,20,300,cohort1_state,0.28604710774584524
45,20,300,cohort2_state,0.4976316772894719
50,20,300,cohort1_state,0.4427873872736722
50,20,300,cohort2_state,0.1558450965278047
20,20,300,cohort1_state,0.0056518688497362
20,20,300,cohort2_state,0.00982066866700337
80,20,300,cohort1_state,0.9881588593134404
80,20,300,cohort2_state,0.990251697961767
90,20,300,cohort1_state,0.99211712098717
90,20,300,cohort2_state,0.9912294089621052
70,20,300,cohort1_state,0.9924275919208412
70,20,300,cohort2_state,0.9948349484698366
60,20,300,cohort1_state,0.5743462540696506
60,20,300,cohort2_state,0.6316430678728884
10,35,300,cohort1_state,0.00413886265443144
10,35,300,cohort2_state,0.00667415215887079
30,35,300,cohort1_state,0.00596921824646211
30,35,300,cohort2_state,0.00495366011811465
20,35,300,cohort1_state,0.09042400448164012
20,35,300,cohort2_state,0.01032264146756615
40,35,300,cohort1_state,0.08520964963305765
40,35,300,cohort2_state,0.0973058015543034
35,35,300,cohort1_state,0.00971993269855376
35,35,300,cohort2_state,0.00875780645061771
50,35,300,cohort1_state,0.12483364262131022
50,35,300,cohort2_state,0.27129601945136944
70,35,300,cohort1_state,0.9916476044029576
70,35,300,cohort2_state,0.9905196423993754
80,35,300,cohort1_state,0.9892361712454943
80,35,300,cohort2_state,0.9920498191565176
60,35,300,cohort1_state,0.9886857883877804
60,35,300,cohort2_state,0.993927785926654
45,35,300,cohort1_state,0.2647366939202921
45,35,300,cohort2_state,0.30442847362793035
90,35,300,cohort1_state,0.9947439463296048
90,35,300,cohort2_state,0.9938367399178556
10,50,300,cohort1_state,0.00803059113672317
10,50,300,cohort2_state,0.00816752317578758
30,50,300,cohort1_state,0.01075457761791703
30,50,300,cohort2_state,0.17514079015326062
40,50,300,cohort1_state,0.09111501499721789
40,50,300,cohort2_state,0.05165762554633058
35,50,300,cohort1_state,0.01275980236614936
35,50,300,cohort2_state,0.00977056538171695
20,50,300,cohort1_state,0.00667739209191359
20,50,300,cohort2_state,0.00846382276208916
50,50,300,cohort1_state,0.15521152068039482
50,50,300,cohort2_state,0.4493558458031556
45,50,300,cohort1_state,0.00665909354650856
45,50,300,cohort2_state,0.00707367842572138
60,50,300,cohort1_state,0.39471683320187567
60,50,300,cohort2_state,0.3160077181331663
80,50,300,cohort1_state,0.9905757195693804
80,50,300,cohort2_state,0.9931795697485444
70,50,300,cohort1_state,0.6000343991755336
70,50,300,cohort2_state,0.8055864759202068
20,65,300,cohort1_state,0.01054796727064086
20,65,300,cohort2_state,0.00980434088032012
10,65,300,cohort1_state,0.00998645288255348
10,65,300,cohort2_state,0.01077709782753353
90,50,300,cohort1_state,0.9941088391165106
90,50,300,cohort2_state,0.9929096304458124
30,65,300,cohort1_state,0.19358207524260423
30,65,300,cohort2_state,0.1914581141612601
45,65,300,cohort1_state,0.1986989017036413
45,65,300,cohort2_state,0.08858603006259069
35,65,300,cohort1_state,0.00488626128235164
35,65,300,cohort2_state,0.00704423976112917
40,65,300,cohort1_state,0.35778781757857686
40,65,300,cohort2_state,0.18790031798978216
50,65,300,cohort1_state,0.3713111534299504
50,65,300,cohort2_state,0.39278622788856615
60,65,300,cohort1_state,0.705292154664563
60,65,300,cohort2_state,0.6594355970154546
90,65,300,cohort1_state,0.9885988383205444
90,65,300,cohort2_state,0.9916499172435868
80,65,300,cohort1_state,0.990551650432355
80,65,300,cohort2_state,0.9900927605987884
30,75,300,cohort1_state,0.00636783330518068
30,75,300,cohort2_state,0.00583105062044563
20,75,300,cohort1_state,0.01289244258561168
20,75,300,cohort2_state,0.01319486663233512
70,65,300,cohort1_state,0.9952506263604314
70,65,300,cohort2_state,0.9927172081992504
10,75,300,cohort1_state,0.00757331677449502
10,75,300,cohort2_state,0.00701568493274728
35,75,300,cohort1_state,0.00462187245276229
35,75,300,cohort2_state,0.00614026479264321
40,75,300,cohort1_state,0.07719159549236056
40,75,300,cohort2_state,0.10038262791558712
50,75,300,cohort1_state,0.1941251422003977
50,75,300,cohort2_state,0.4112924567229321
45,75,300,cohort1_state,0.3943477592439767
45,75,300,cohort2_state,0.4361953539008553
70,75,300,cohort1_state,0.9898849820921682
70,75,300,cohort2_state,0.9917819708467752
90,75,300,cohort1_state,0.993056011760176
90,75,300,cohort2_state,0.9921395549402764
80,75,300,cohort1_state,0.9956726109038494
80,75,300,cohort2_state,0.9919564802385824
60,75,300,cohort1_state,0.9930096168183408
60,75,300,cohort2_state,0.9917921830432972
20,90,300,cohort1_state,0.22534863099979013
20,90,300,cohort2_state,0.05789557187062802
30,90,300,cohort1_state,0.01025627652625799
30,90,300,cohort2_state,0.00942271890009754
10,90,300,cohort1_state,0.00389939551781491
10,90,300,cohort2_state,0.00964294864002316
35,90,300,cohort1_state,0.00414295211365821
35,90,300,cohort2_state,0.00550571055851714
40,90,300,cohort1_state,0.01944357321737093
40,90,300,cohort2_state,0.1381431878652972
45,90,300,cohort1_state,0.00643593313110475
45,90,300,cohort2_state,0.00857094240846559
60,90,300,cohort1_state,0.27254030056345746
60,90,300,cohort2_state,0.5679371764198797
50,90,300,cohort1_state,0.9930993152026604
50,90,300,cohort2_state,0.9014568013872676
90,90,300,cohort1_state,0.996065565509829
90,90,300,cohort2_state,0.9920196192967558
10,10,500,cohort1_state,0.00876283411756361
10,10,500,cohort2_state,0.00653764044597806
80,90,300,cohort1_state,0.9977750790065354
80,90,300,cohort2_state,0.8472077819088305
70,90,300,cohort1_state,0.9892107148489884
70,90,300,cohort2_state,0.9951650858884944
20,10,500,cohort1_state,0.00503741584753384
20,10,500,cohort2_state,0.006161100080263
40,10,500,cohort1_state,0.00350008354911718
40,10,500,cohort2_state,0.00550398120673841
45,10,500,cohort1_state,0.07199283056074696
45,10,500,cohort2_state,0.00786044108388092
30,10,500,cohort1_state,0.1347221367039662
30,10,500,cohort2_state,0.25187448210681224
60,10,500,cohort1_state,0.9852394830805432
60,10,500,cohort2_state,0.9934113887734316
70,10,500,cohort1_state,0.9955734082571088
70,10,500,cohort2_state,0.9927702942784776
35,10,500,cohort1_state,0.1662423167346917
35,10,500,cohort2_state,0.4712145843814089
50,10,500,cohort1_state,0.689928140763082
50,10,500,cohort2_state,0.7382415102360133
10,20,500,cohort1_state,0.00893253134662182
10,20,500,cohort2_state,0.00902802873614726
80,10,500,cohort1_state,0.9896331523224784
80,10,500,cohort2_state,0.994261572342284
90,10,500,cohort1_state,0.99483879520086
90,10,500,cohort2_state,0.9905538898537825
20,20,500,cohort1_state,0.00839683028987738
20,20,500,cohort2_state,0.00948776218038672
45,20,500,cohort1_state,0.08266787336356114
45,20,500,cohort2_state,0.14682312393710034
35,20,500,cohort1_state,0.00888880245690432
35,20,500,cohort2_state,0.02775447192670651
30,20,500,cohort1_state,0.01385313057126619
30,20,500,cohort2_state,0.00754666060814593
60,20,500,cohort1_state,0.6253107646812665
60,20,500,cohort2_state,0.4587749103330199
50,20,500,cohort1_state,0.3861000014244719
50,20,500,cohort2_state,0.4802743784695997
40,20,500,cohort1_state,0.09420931648742242
40,20,500,cohort2_state,0.12425028214490556
70,20,500,cohort1_state,0.9920969392193868
70,20,500,cohort2_state,0.9965525140336204
80,20,500,cohort1_state,0.9842657987642668
80,20,500,cohort2_state,0.9918328050846584
90,20,500,cohort1_state,0.9935004323445488
90,20,500,cohort2_state,0.9935703513516
35,35,500,cohort1_state,0.13425682439342584
35,35,500,cohort2_state,0.1888194781579974
10,35,500,cohort1_state,0.00431724915253749
10,35,500,cohort2_state,0.00672485818410484
30,35,500,cohort1_state,0.09199299818321612
30,35,500,cohort2_state,0.07993827345883882
50,35,500,cohort1_state,0.2731645386908092
50,35,500,cohort2_state,0.30310147077157235
20,35,500,cohort1_state,0.00503565750182962
20,35,500,cohort2_state,0.00429854634052963
40,35,500,cohort1_state,0.1833838864547787
40,35,500,cohort2_state,0.24956194906006884
45,35,500,cohort1_state,0.8577128489430224
45,35,500,cohort2_state,0.9751509819109268
70,35,500,cohort1_state,0.9932214855942256
70,35,500,cohort2_state,0.9922765063053436
60,35,500,cohort1_state,0.7885729117173093
60,35,500,cohort2_state,0.8519571957727077
80,35,500,cohort1_state,0.9939795181026058
80,35,500,cohort2_state,0.9950269368283824
90,35,500,cohort1_state,0.9927343163995124
90,35,500,cohort2_state,0.9926326578451428
10,50,500,cohort1_state,0.00610606207886781
10,50,500,cohort2_state,0.00813160112105887
20,50,500,cohort1_state,0.00395535591820644
20,50,500,cohort2_state,0.00796443645452816
45,50,500,cohort1_state,0.08754360689481783
45,50,500,cohort2_state,0.1105821603922756
40,50,500,cohort1_state,0.09292700160592682
40,50,500,cohort2_state,0.09806830645732632
30,50,500,cohort1_state,0.00775438460258867
30,50,500,cohort2_state,0.00771867555449525
50,50,500,cohort1_state,0.9895697268699404
50,50,500,cohort2_state,0.9906872554023638
35,50,500,cohort1_state,0.2368977670083212
35,50,500,cohort2_state,0.1016606622823836
70,50,500,cohort1_state,0.9880426308429978
70,50,500,cohort2_state,0.9935150988155492
80,50,500,cohort1_state,0.9687737529018304
80,50,500,cohort2_state,0.9588372209813172
60,50,500,cohort1_state,0.9291507147006852
60,50,500,cohort2_state,0.9117247238807796
90,50,500,cohort1_state,0.9884151597623754
90,50,500,cohort2_state,0.992684328336208
10,65,500,cohort1_state,0.00674043541116304
10,65,500,cohort2_state,0.0048062445696136
35,65,500,cohort1_state,0.07264721667300382
35,65,500,cohort2_state,0.1925821139932119
20,65,500,cohort1_state,0.00933674615814184
20,65,500,cohort2_state,0.00687612135053308
40,65,500,cohort1_state,0.20973850796587845
40,65,500,cohort2_state,0.26914124142416934
30,65,500,cohort1_state,0.00485466202196884
30,65,500,cohort2_state,0.00907451616708214
50,65,500,cohort1_state,0.9899429546019368
50,65,500,cohort2_state,0.9939213178855888
45,65,500,cohort1_state,0.24715334435307884
45,65,500,cohort2_state,0.37669109206250273
60,65,500,cohort1_state,0.36470064030529425
60,65,500,cohort2_state,0.4297362561231204
70,65,500,cohort1_state,0.9883483306085636
70,65,500,cohort2_state,0.9910101013009815
80,65,500,cohort1_state,0.994875457786532
80,65,500,cohort2_state,0.9924497985573644
10,75,500,cohort1_state,0.00634840294449375
10,75,500,cohort2_state,0.00728994584693031
90,65,500,cohort1_state,0.9427417214028636
90,65,500,cohort2_state,0.9240416639233416
30,75,500,cohort1_state,0.00510152762764846
30,75,500,cohort2_state,0.06453495012827581
20,75,500,cohort1_state,0.06798551281667578
20,75,500,cohort2_state,0.05691739471767614
40,75,500,cohort1_state,0.29746089239466467
40,75,500,cohort2_state,0.3055285816642624
35,75,500,cohort1_state,0.00917371972793971
35,75,500,cohort2_state,0.00664691614059003
50,75,500,cohort1_state,0.4942550302042706
50,75,500,cohort2_state,0.5618875805685594
45,75,500,cohort1_state,0.00711715671710469
45,75,500,cohort2_state,0.08483172234303112
60,75,500,cohort1_state,0.5602330640044727
60,75,500,cohort2_state,0.4788887711024338
70,75,500,cohort1_state,0.990010363818479
70,75,500,cohort2_state,0.9906478011423238
80,75,500,cohort1_state,0.985273394026604
80,75,500,cohort2_state,0.9933941556688468
90,75,500,cohort1_state,0.988575615111183
90,75,500,cohort2_state,0.9936896941375328
20,90,500,cohort1_state,0.2127475750757648
20,90,500,cohort2_state,0.0525665758100592
30,90,500,cohort1_state,0.06070838110750462
30,90,500,cohort2_state,0.10416834828732546
10,90,500,cohort1_state,0.00730614453439413
10,90,500,cohort2_state,0.00768505223796346
35,90,500,cohort1_state,0.24736052254944255
35,90,500,cohort2_state,0.08486692602043751
45,90,500,cohort1_state,0.7260021389665544
45,90,500,cohort2_state,0.7226078171326294
40,90,500,cohort1_state,0.25868123599334464
40,90,500,cohort2_state,0.2283604943261484
50,90,500,cohort1_state,0.5006070620536934
50,90,500,cohort2_state,0.533983773358921
60,90,500,cohort1_state,0.508345491411026
60,90,500,cohort2_state,0.9028092961377204
70,90,500,cohort1_state,0.9908127977943614
70,90,500,cohort2_state,0.9892648885271788
80,90,500,cohort1_state,0.9953872160903474
80,90,500,cohort2_state,0.993877378772012
90,90,500,cohort1_state,0.9989472468337908
90,90,500,cohort2_state,0.9943817039514652
10,10,50,cohort1_state,0.00683859247760878
10,10,50,cohort2_state,0.00382178193245155
35,10,50,cohort1_state,0.00775351630480547
35,10,50,cohort2_state,0.00546168467700144
30,10,50,cohort1_state,0.00558625144156082
30,10,50,cohort2_state,0.00402499849657831
20,10,50,cohort1_state,0.00818477616393353
20,10,50,cohort2_state,0.01038488859545161
40,10,50,cohort1_state,0.6062641037078891
40,10,50,cohort2_state,0.32967809294884187
50,10,50,cohort1_state,0.8619103115620373
50,10,50,cohort2_state,0.7542619501743129
70,10,50,cohort1_state,0.9940104258057568
70,10,50,cohort2_state,0.9943777773198448
80,10,50,cohort1_state,0.9955098165981616
80,10,50,cohort2_state,0.9947250159351432
60,10,50,cohort1_state,0.9941140844558316
60,10,50,cohort2_state,0.99415393113019
45,10,50,cohort1_state,0.2811626014625606
45,10,50,cohort2_state,0.2590963743543206
20,20,50,cohort1_state,0.00522196619487178
20,20,50,cohort2_state,0.00846316527429817
90,10,50,cohort1_state,0.9945494903368848
90,10,50,cohort2_state,0.9942010236613316
30,20,50,cohort1_state,0.00500410011812602
30,20,50,cohort2_state,0.00745450464240337
10,20,50,cohort1_state,0.0046306711731617
10,20,50,cohort2_state,0.00644464949210221
35,20,50,cohort1_state,0.00788728593501478
35,20,50,cohort2_state,0.00553028141180704
40,20,50,cohort1_state,0.1825506176150296
40,20,50,cohort2_state,0.01142265256641602
45,20,50,cohort1_state,0.08674118218853308
45,20,50,cohort2_state,0.00709678703887608
70,20,50,cohort1_state,0.990690137476538
70,20,50,cohort2_state,0.9938366601952752
50,20,50,cohort1_state,0.4659075682393665
50,20,50,cohort2_state,0.2796729939619765
60,20,50,cohort1_state,0.5944491471744153
60,20,50,cohort2_state,0.6193850279282396
80,20,50,cohort1_state,0.9946749372832492
80,20,50,cohort2_state,0.9956185557157624
90,20,50,cohort1_state,0.993327525598245
90,20,50,cohort2_state,0.9925443848218036
10,35,50,cohort1_state,0.00677743300184645
10,35,50,cohort2_state,0.01026814255569742
30,35,50,cohort1_state,0.00531271060166657
30,35,50,cohort2_state,0.00648919842738749
20,35,50,cohort1_state,0.00559533370338958
20,35,50,cohort2_state,0.00542310975080596
40,35,50,cohort1_state,0.00741074707211678
40,35,50,cohort2_state,0.00762510653268179
35,35,50,cohort1_state,0.00569897334566426
35,35,50,cohort2_state,0.0056398465232881
60,35,50,cohort1_state,0.7657627314289738
60,35,50,cohort2_state,0.7289074376111555
50,35,50,cohort1_state,0.35200935076971784
50,35,50,cohort2_state,0.3487993352322583
90,35,50,cohort1_state,0.9931466613943616
90,35,50,cohort2_state,0.9917416627022106
80,35,50,cohort1_state,0.8481836517030172
80,35,50,cohort2_state,0.8624587894594958
45,35,50,cohort1_state,0.34907410337089406
45,35,50,cohort2_state,0.42666800032271734
70,35,50,cohort1_state,0.9934684110409332
70,35,50,cohort2_state,0.9935358874625904
20,50,50,cohort1_state,0.0072427642430188
20,50,50,cohort2_state,0.00576237909452012
10,50,50,cohort1_state,0.00598632906990451
10,50,50,cohort2_state,0.00717413993265061
30,50,50,cohort1_state,0.00735885565547154
30,50,50,cohort2_state,0.00687844158032466
35,50,50,cohort1_state,0.19120168937982765
35,50,50,cohort2_state,0.28313543067442176
45,50,50,cohort1_state,0.2679673111905754
45,50,50,cohort2_state,0.1429255563114966
40,50,50,cohort1_state,0.2223237285385984
40,50,50,cohort2_state,0.31713490453450704
50,50,50,cohort1_state,0.831256841611966
50,50,50,cohort2_state,0.8206917878162467
60,50,50,cohort1_state,0.5055932979165035
60,50,50,cohort2_state,0.7923620551801283
70,50,50,cohort1_state,0.6991109191121351
70,50,50,cohort2_state,0.8707769687432302
80,50,50,cohort1_state,0.9917974633259512
80,50,50,cohort2_state,0.991951854194167
90,50,50,cohort1_state,0.9942113710811082
90,50,50,cohort2_state,0.9956366667904456
10,65,50,cohort1_state,0.0096064237381524
10,65,50,cohort2_state,0.0075995317620481196
20,65,50,cohort1_state,0.00606005661942345
20,65,50,cohort2_state,0.0062842455414416
45,65,50,cohort1_state,0.0754165751386906
45,65,50,cohort2_state,0.1486428082864949
30,65,50,cohort1_state,0.15095625405603302
30,65,50,cohort2_state,0.19178061835693655
35,65,50,cohort1_state,0.14041949211397362
35,65,50,cohort2_state,0.15157222457094643
40,65,50,cohort1_state,0.00541581698923131
40,65,50,cohort2_state,0.00543152470292028
50,65,50,cohort1_state,0.06295157299056156
50,65,50,cohort2_state,0.06424104853937417
60,65,50,cohort1_state,0.8582420334189924
60,65,50,cohort2_state,0.8475109351360607
70,65,50,cohort1_state,0.923359789714594
70,65,50,cohort2_state,0.8092655738990054
90,65,50,cohort1_state,0.9926573306726189
90,65,50,cohort2_state,0.993545378655424
80,65,50,cohort1_state,0.9936875312934148
80,65,50,cohort2_state,0.993110445516067
10,75,50,cohort1_state,0.00496054128816585
10,75,50,cohort2_state,0.00547486060941862
30,75,50,cohort1_state,0.00757252633899459
30,75,50,cohort2_state,0.008413072007188
35,75,50,cohort1_state,0.00601374779373381
35,75,50,cohort2_state,0.00721715013427153
20,75,50,cohort1_state,0.01325737835030882
20,75,50,cohort2_state,0.13051707135050694
45,75,50,cohort1_state,0.05347185262122778
45,75,50,cohort2_state,0.09991110104191608
40,75,50,cohort1_state,0.3109785320088498
40,75,50,cohort2_state,0.2596383021722191
80,75,50,cohort1_state,0.9909554767362296
80,75,50,cohort2_state,0.9927559995249504
50,75,50,cohort1_state,0.6989587117101259
50,75,50,cohort2_state,0.5370803367895777
60,75,50,cohort1_state,0.991888530583878
60,75,50,cohort2_state,0.9932846638670682
70,75,50,cohort1_state,0.9905334607590774
70,75,50,cohort2_state,0.99143469932411
90,75,50,cohort1_state,0.9929888621909762
90,75,50,cohort2_state,0.9938654034052052
40,90,50,cohort1_state,0.00248951917048626
