chance_listen_to_outgroup,percent_grammar_1,percent_cohort2,type,final_state
0.5,30,50,Overall mean,0.00880408688056293
0.5,50,50,Cohort 1 mean,0.6883191421530911
0.5,50,50,Cohort 2 mean,0.5312198825282894
0.5,50,50,Overall mean,0.6097695123406903
0.5,40,50,Cohort 1 mean,0.21850730574033225
0.5,40,50,Cohort 2 mean,0.28216688235961396
0.5,40,50,Overall mean,0.2503370940499732
0.5,55,50,Cohort 1 mean,0.4054961069974573
0.5,55,50,Cohort 2 mean,0.4287322798800006
0.5,55,50,Overall mean,0.4171141934387289
0.5,35,50,Cohort 1 mean,0.07385340579926487
0.5,35,50,Cohort 2 mean,0.17494362988936538
0.5,35,50,Overall mean,0.12439851784431512
0.5,65,50,Cohort 1 mean,0.9914681000815996
0.5,65,50,Cohort 2 mean,0.8563104628325189
0.5,65,50,Overall mean,0.9238892814570596
0.5,60,50,Cohort 1 mean,0.8628819031016238
0.5,60,50,Cohort 2 mean,0.9853391310552724
0.5,60,50,Overall mean,0.924110517078448
0.5,70,50,Cohort 1 mean,0.9931294521767914
0.5,70,50,Cohort 2 mean,0.9960537151475618
0.5,70,50,Overall mean,0.9945915836621768
0.5,80,50,Cohort 1 mean,0.9948599170715172
0.5,80,50,Cohort 2 mean,0.9941871582485792
0.5,80,50,Overall mean,0.994523537660048
0.5,90,50,Cohort 1 mean,0.994736354414672
0.5,90,50,Cohort 2 mean,0.9938101279221784
0.5,90,50,Overall mean,0.9942732411684252
0.6,10,50,Cohort 1 mean,0.0110188635536756
0.6,10,50,Cohort 2 mean,0.00793671487302343
0.6,10,50,Overall mean,0.00947778921334952
0.6,30,50,Cohort 1 mean,0.00351326846788094
0.6,30,50,Cohort 2 mean,0.00634633490372839
0.6,30,50,Overall mean,0.00492980168580466
0.6,35,50,Cohort 1 mean,0.00743372517927383
0.6,35,50,Cohort 2 mean,0.00817515968895767
0.6,35,50,Overall mean,0.00780444243411575
0.6,20,50,Cohort 1 mean,0.00342578202202866
0.6,20,50,Cohort 2 mean,0.00691586691397789
0.6,20,50,Overall mean,0.00517082446800327
0.6,55,50,Cohort 1 mean,0.2560315930825651
0.6,55,50,Cohort 2 mean,0.39518742109762506
0.6,55,50,Overall mean,0.3256095070900952
0.6,40,50,Cohort 1 mean,0.13502134473357502
0.6,40,50,Cohort 2 mean,0.0508398280705812
0.6,40,50,Overall mean,0.09293058640207812
0.6,50,50,Cohort 1 mean,0.7361203243018494
0.6,50,50,Cohort 2 mean,0.4673138807724052
0.6,50,50,Overall mean,0.6017171025371273
0.6,45,50,Cohort 1 mean,0.39745919641292166
0.6,45,50,Cohort 2 mean,0.33733352374902775
0.6,45,50,Overall mean,0.3673963600809748
0.6,60,50,Cohort 1 mean,0.8569635143811007
0.6,60,50,Cohort 2 mean,0.941383290852681
0.6,60,50,Overall mean,0.8991734026168909
0.6,80,50,Cohort 1 mean,0.9874603077924252
0.6,80,50,Cohort 2 mean,0.8605781638539589
0.6,80,50,Overall mean,0.924019235823192
0.7,10,50,Cohort 1 mean,0.00478934334182129
0.7,10,50,Cohort 2 mean,0.00776282811173108
0.7,10,50,Overall mean,0.00627608572677619
0.6,65,50,Cohort 1 mean,0.9421593758049496
0.6,65,50,Cohort 2 mean,0.9192694741543168
0.6,65,50,Overall mean,0.9307144249796332
0.6,90,50,Cohort 1 mean,0.9922058252565282
0.6,90,50,Cohort 2 mean,0.9903966186422596
0.6,90,50,Overall mean,0.991301221949394
0.6,70,50,Cohort 1 mean,0.9933809551912252
0.6,70,50,Cohort 2 mean,0.9918370144404584
0.6,70,50,Overall mean,0.9926089848158416
0.7,30,50,Cohort 1 mean,0.08559015903551637
0.7,30,50,Cohort 2 mean,0.05625295117815593
0.7,30,50,Overall mean,0.07092155510683616
0.7,20,50,Cohort 1 mean,0.00897840709245729
0.7,20,50,Cohort 2 mean,0.00730673614101077
0.7,20,50,Overall mean,0.00814257161673403
0.7,35,50,Cohort 1 mean,0.05969574321260216
0.7,35,50,Cohort 2 mean,0.1933744946261621
0.7,35,50,Overall mean,0.1265351189193821
0.7,40,50,Cohort 1 mean,0.14397687566553244
0.7,40,50,Cohort 2 mean,0.15799600303550726
0.7,40,50,Overall mean,0.15098643935051986
0.7,45,50,Cohort 1 mean,0.18845545776038772
0.7,45,50,Cohort 2 mean,0.5111101674315551
0.7,45,50,Overall mean,0.3497828125959713
0.7,50,50,Cohort 1 mean,0.6677815097450578
0.7,50,50,Cohort 2 mean,0.7489217061100122
0.7,50,50,Overall mean,0.7083516079275352
0.7,55,50,Cohort 1 mean,0.6526646030723544
0.7,55,50,Cohort 2 mean,0.5055948794311346
0.7,55,50,Overall mean,0.5791297412517447
0.7,60,50,Cohort 1 mean,0.7078261252894993
0.7,60,50,Cohort 2 mean,0.6589718446880866
0.7,60,50,Overall mean,0.6833989849887929
0.7,70,50,Cohort 1 mean,0.9123162916478532
0.7,70,50,Cohort 2 mean,0.94565452804524
0.7,70,50,Overall mean,0.9289854098465462
0.7,65,50,Cohort 1 mean,0.8564831180170428
0.7,65,50,Cohort 2 mean,0.7638495486717292
0.7,65,50,Overall mean,0.8101663333443861
0.7,90,50,Cohort 1 mean,0.9920767158059643
0.7,90,50,Cohort 2 mean,0.9934185136050704
0.7,90,50,Overall mean,0.9927476147055176
0.7,80,50,Cohort 1 mean,0.97932324233186
0.7,80,50,Cohort 2 mean,0.8759082251041527
0.7,80,50,Overall mean,0.9276157337180068
0.8,10,50,Cohort 1 mean,0.00510343026532806
0.8,10,50,Cohort 2 mean,0.0055471633926803
0.8,10,50,Overall mean,0.00532529682900418
0.8,30,50,Cohort 1 mean,0.00482895214886108
0.8,30,50,Cohort 2 mean,0.00617392112870916
0.8,30,50,Overall mean,0.00550143663878512
0.8,40,50,Cohort 1 mean,0.02431415706357636
0.8,40,50,Cohort 2 mean,0.2564432833254126
0.8,40,50,Overall mean,0.14037872019449452
0.8,45,50,Cohort 1 mean,0.16768392518259895
0.8,45,50,Cohort 2 mean,0.331885027604226
0.8,45,50,Overall mean,0.24978447639341245
0.8,20,50,Cohort 1 mean,0.00595160290345495
0.8,20,50,Cohort 2 mean,0.00650572052830434
0.8,20,50,Overall mean,0.00622866171587965
0.8,35,50,Cohort 1 mean,0.0080558339619997
0.8,35,50,Cohort 2 mean,0.00599368455648535
0.8,35,50,Overall mean,0.0070247592592425304
0.8,50,50,Cohort 1 mean,0.6915384065567964
0.8,50,50,Cohort 2 mean,0.6645526313724315
0.8,50,50,Overall mean,0.6780455189646142
0.8,60,50,Cohort 1 mean,0.9948561528182472
0.8,60,50,Cohort 2 mean,0.9941663211483494
0.8,60,50,Overall mean,0.9945112369832982
0.8,55,50,Cohort 1 mean,0.3579963143575636
0.8,55,50,Cohort 2 mean,0.6427566789410679
0.8,55,50,Overall mean,0.5003764966493157
0.8,65,50,Cohort 1 mean,0.9448339404779288
0.8,65,50,Cohort 2 mean,0.916492716917368
0.8,65,50,Overall mean,0.9306633286976485
0.8,70,50,Cohort 1 mean,0.9047105987895728
0.8,70,50,Cohort 2 mean,0.7910335132893386
0.8,70,50,Overall mean,0.8478720560394555
0.9,20,50,Cohort 1 mean,0.00807922891239719
0.9,20,50,Cohort 2 mean,0.00763868029293775
0.9,20,50,Overall mean,0.00785895460266747
0.8,80,50,Cohort 1 mean,0.9922164001601732
0.8,80,50,Cohort 2 mean,0.9947669674743022
0.8,80,50,Overall mean,0.9934916838172376
0.9,30,50,Cohort 1 mean,0.01111293709207063
0.9,30,50,Cohort 2 mean,0.00773943596293515
0.9,30,50,Overall mean,0.00942618652750289
0.8,90,50,Cohort 1 mean,0.99227151999289
0.8,90,50,Cohort 2 mean,0.9898916756449588
0.8,90,50,Overall mean,0.991081597818924
0.9,10,50,Cohort 1 mean,0.00686254952760744
0.9,10,50,Cohort 2 mean,0.00957914207214529
0.9,10,50,Overall mean,0.00822084579987636
0.9,40,50,Cohort 1 mean,0.0223508256996495
0.9,40,50,Cohort 2 mean,0.12193539633614256
0.9,40,50,Overall mean,0.07214311101789601
0.9,45,50,Cohort 1 mean,0.24237758596138623
0.9,45,50,Cohort 2 mean,0.06738967481023014
0.9,45,50,Overall mean,0.15488363038580816
0.9,35,50,Cohort 1 mean,0.1539294363317501
0.9,35,50,Cohort 2 mean,0.157342313154488
0.9,35,50,Overall mean,0.1556358747431191
0.9,50,50,Cohort 1 mean,0.3474088562338974
0.9,50,50,Cohort 2 mean,0.3110972293269354
0.9,50,50,Overall mean,0.3292530427804162
0.9,55,50,Cohort 1 mean,0.7843172282755957
0.9,55,50,Cohort 2 mean,0.8960426569085905
0.9,55,50,Overall mean,0.840179942592093
0.9,65,50,Cohort 1 mean,0.9945158823639708
0.9,65,50,Cohort 2 mean,0.9936937575324872
0.9,65,50,Overall mean,0.9941048199482292
0.9,60,50,Cohort 1 mean,0.9930223593887696
0.9,60,50,Cohort 2 mean,0.9939478418310086
0.9,60,50,Overall mean,0.9934851006098891
0.9,80,50,Cohort 1 mean,0.9954322435350568
0.9,80,50,Cohort 2 mean,0.9934906603956024
0.9,80,50,Overall mean,0.99446145196533
0.9,70,50,Cohort 1 mean,0.991919754214914
0.9,70,50,Cohort 2 mean,0.9898974883896638
0.9,70,50,Overall mean,0.99090862130228885
1,20,50,Cohort 1 mean,0.00872094933810805
1,20,50,Cohort 2 mean,0.00905135011170298
1,20,50,Overall mean,0.00888614972490551
0.9,90,50,Cohort 1 mean,0.9943702788872032
0.9,90,50,Cohort 2 mean,0.9908248296293712
0.9,90,50,Overall mean,0.992597554258287
1,10,50,Cohort 1 mean,0.00887210330357964
1,10,50,Cohort 2 mean,0.00584093698943089
1,10,50,Overall mean,0.00735652014650526
1,30,50,Cohort 1 mean,0.00590169035428647
1,30,50,Cohort 2 mean,0.00558835816653249
1,30,50,Overall mean,0.00574502426040948
1,40,50,Cohort 1 mean,0.10694504470418302
1,40,50,Cohort 2 mean,0.06094995375459491
1,40,50,Overall mean,0.08394749922938896
1,35,50,Cohort 1 mean,0.07823627290588336
1,35,50,Cohort 2 mean,0.04973768576368163
1,35,50,Overall mean,0.0639869793347825
1,55,50,Cohort 1 mean,0.9879146149268706
1,55,50,Cohort 2 mean,0.9916077877092347
1,55,50,Overall mean,0.9897612013180528
1,45,50,Cohort 1 mean,0.12156129972935607
1,45,50,Cohort 2 mean,0.19519632636319845
1,45,50,Overall mean,0.15837881304627727
1,50,50,Cohort 1 mean,0.1839326501052757
1,50,50,Cohort 2 mean,0.24236825853316152
1,50,50,Overall mean,0.21315045431921856
1,60,50,Cohort 1 mean,0.9937610943934034
1,60,50,Cohort 2 mean,0.9926113778053692
1,60,50,Overall mean,0.9931862360993864
1,80,50,Cohort 1 mean,0.9909810284028812
1,80,50,Cohort 2 mean,0.9907220332590284
1,80,50,Overall mean,0.9908515308309548
1,90,50,Cohort 1 mean,0.994955631469369
1,90,50,Cohort 2 mean,0.9956731183285112
1,90,50,Overall mean,0.9953143748989404
1,70,50,Cohort 1 mean,0.9948421623408316
1,70,50,Cohort 2 mean,0.996037523837108
1,70,50,Overall mean,0.9954398430889696
1,65,50,Cohort 1 mean,0.9384013343944456
1,65,50,Cohort 2 mean,0.9084682430315674
1,65,50,Overall mean,0.9234347887130064
0.1,10,50,Cohort 1 mean,0.00822877448018305
0.1,10,50,Cohort 2 mean,0.01042570111588115
0.1,10,50,Overall mean,0.0093272377980321
0.1,20,50,Cohort 1 mean,0.10560929240588664
0.1,20,50,Cohort 2 mean,0.00900354133513223
0.1,20,50,Overall mean,0.05730641687050945
0.1,35,50,Cohort 1 mean,0.01619078139979979
0.1,35,50,Cohort 2 mean,0.14240335220146433
0.1,35,50,Overall mean,0.07929706680063206
0.1,45,50,Cohort 1 mean,0.1013081157409936
0.1,45,50,Cohort 2 mean,0.19682839230422483
0.1,45,50,Overall mean,0.14906825402260923
0.1,30,50,Cohort 1 mean,0.28543937332221575
0.1,30,50,Cohort 2 mean,0.3669202442308721
0.1,30,50,Overall mean,0.32617980877654407
0.1,40,50,Cohort 1 mean,0.12403526517475053
0.1,40,50,Cohort 2 mean,0.19504212017265296
0.1,40,50,Overall mean,0.15953869267370174
0.1,55,50,Cohort 1 mean,0.778917766107406
0.1,55,50,Cohort 2 mean,0.8636763254571683
0.1,55,50,Overall mean,0.821297045782287
0.1,50,50,Cohort 1 mean,0.6692552682685428
0.1,50,50,Cohort 2 mean,0.4451879221736337
0.1,50,50,Overall mean,0.5572215952210883
0.1,65,50,Cohort 1 mean,0.981766129705738
0.1,65,50,Cohort 2 mean,0.9694904818465172
0.1,65,50,Overall mean,0.9756283057761272
0.1,60,50,Cohort 1 mean,0.10187926758730828
0.1,60,50,Cohort 2 mean,0.2743719092202066
0.1,60,50,Overall mean,0.18812558840375743
0.1,70,50,Cohort 1 mean,0.9903248893890496
0.1,70,50,Cohort 2 mean,0.894504080752727
0.1,70,50,Overall mean,0.942414485070888
0.1,80,50,Cohort 1 mean,0.965050663866869
0.1,80,50,Cohort 2 mean,0.7931484094918421
0.1,80,50,Overall mean,0.8790995366793556
0.2,20,50,Cohort 1 mean,0.0106360515299695
0.2,20,50,Cohort 2 mean,0.01496181020527469
0.2,20,50,Overall mean,0.01279893086762209
0.2,10,50,Cohort 1 mean,0.00620076817772353
0.2,10,50,Cohort 2 mean,0.00720339701938594
0.2,10,50,Overall mean,0.00670208259855473
0.2,30,50,Cohort 1 mean,0.10262532896662677
0.2,30,50,Cohort 2 mean,0.01998812760265154
0.2,30,50,Overall mean,0.06130672828463913
0.1,90,50,Cohort 1 mean,0.9853920140597489
0.1,90,50,Cohort 2 mean,0.983480659620234
0.1,90,50,Overall mean,0.9844363368399912
0.2,35,50,Cohort 1 mean,0.11289558064733236
0.2,35,50,Cohort 2 mean,0.27700562675498847
0.2,35,50,Overall mean,0.1949506037011605
0.2,40,50,Cohort 1 mean,0.141395276342952
0.2,40,50,Cohort 2 mean,0.0945678262718156
0.2,40,50,Overall mean,0.11798155130738382
0.2,45,50,Cohort 1 mean,0.18954987132685977
0.2,45,50,Cohort 2 mean,0.3622131520656411
0.2,45,50,Overall mean,0.2758815116962504
0.2,60,50,Cohort 1 mean,0.988984364679974
0.2,60,50,Cohort 2 mean,0.987012279646114
0.2,60,50,Overall mean,0.9879983221630436
0.2,50,50,Cohort 1 mean,0.6045865629916087
0.2,50,50,Cohort 2 mean,0.5737124546356477
0.2,50,50,Overall mean,0.5891495088136283
0.2,55,50,Cohort 1 mean,0.988357772188428
0.2,55,50,Cohort 2 mean,0.841989835737037
0.2,55,50,Overall mean,0.9151738039627324
0.2,80,50,Cohort 1 mean,0.927357364632844
0.2,80,50,Cohort 2 mean,0.8424996898104631
0.2,80,50,Overall mean,0.8849285272216537
0.2,70,50,Cohort 1 mean,0.9459765527767272
0.2,70,50,Cohort 2 mean,0.746982544382572
0.2,70,50,Overall mean,0.8464795485796491
0.2,90,50,Cohort 1 mean,0.9918792609621244
0.2,90,50,Cohort 2 mean,0.9897270934899204
0.2,90,50,Overall mean,0.9908031772260228
0.2,65,50,Cohort 1 mean,0.9886092412043708
0.2,65,50,Cohort 2 mean,0.9839212131760156
0.2,65,50,Overall mean,0.9862652271901936
0.3,10,50,Cohort 1 mean,0.00704302780033665
0.3,10,50,Cohort 2 mean,0.00510682384341391
0.3,10,50,Overall mean,0.00607492582187528
0.3,20,50,Cohort 1 mean,0.01936682512347441
0.3,20,50,Cohort 2 mean,0.1453567306253431
0.3,20,50,Overall mean,0.08236177787440876
0.3,30,50,Cohort 1 mean,0.18218037225022585
0.3,30,50,Cohort 2 mean,0.1602600516602644
0.3,30,50,Overall mean,0.17122021195524506
0.3,35,50,Cohort 1 mean,0.00605442764605501
0.3,35,50,Cohort 2 mean,0.00766732307795023
0.3,35,50,Overall mean,0.00686087536200262
0.3,45,50,Cohort 1 mean,0.553186278819454
0.3,45,50,Cohort 2 mean,0.4494106366889106
0.3,45,50,Overall mean,0.5012984577541824
0.3,50,50,Cohort 1 mean,0.13734411013998765
0.3,50,50,Cohort 2 mean,0.19953940970870615
0.3,50,50,Overall mean,0.168441759924347
0.3,40,50,Cohort 1 mean,0.30684439735988606
0.3,40,50,Cohort 2 mean,0.3930847234936688
0.3,40,50,Overall mean,0.34996456042677754
0.3,55,50,Cohort 1 mean,0.9014914562213164
0.3,55,50,Cohort 2 mean,0.8945432409164822
0.3,55,50,Overall mean,0.8980173485688994
0.3,65,50,Cohort 1 mean,0.9916775659499888
0.3,65,50,Cohort 2 mean,0.9901355408683484
0.3,65,50,Overall mean,0.9909065534091684
0.3,60,50,Cohort 1 mean,0.6958991410470328
0.3,60,50,Cohort 2 mean,0.7479830170185804
0.3,60,50,Overall mean,0.7219410790328066
0.3,70,50,Cohort 1 mean,0.8541521751345431
0.3,70,50,Cohort 2 mean,0.8461235591428652
0.3,70,50,Overall mean,0.8501378671387041
0.3,80,50,Cohort 1 mean,0.9942248928746338
0.3,80,50,Cohort 2 mean,0.9936968366363456
0.3,80,50,Overall mean,0.9939608647554896
0.4,10,50,Cohort 1 mean,0.00558960532418726
0.4,10,50,Cohort 2 mean,0.00764251217882486
0.4,10,50,Overall mean,0.00661605875150606
0.4,20,50,Cohort 1 mean,0.00600371965561941
0.4,20,50,Cohort 2 mean,0.00567278238709738
0.4,20,50,Overall mean,0.0058382510213584
0.3,90,50,Cohort 1 mean,0.995458105616995
0.3,90,50,Cohort 2 mean,0.9935116091525976
0.3,90,50,Overall mean,0.9944848573847964
0.4,30,50,Cohort 1 mean,0.10300963012033428
0.4,30,50,Cohort 2 mean,0.1961240223989236
0.4,30,50,Overall mean,0.14956682625962897
0.4,45,50,Cohort 1 mean,0.27985909460276076
0.4,45,50,Cohort 2 mean,0.2642219814601631
0.4,45,50,Overall mean,0.2720405380314619
0.4,50,50,Cohort 1 mean,0.8420248123317361
0.4,50,50,Cohort 2 mean,0.8521234914087552
0.4,50,50,Overall mean,0.8470741518702457
0.4,35,50,Cohort 1 mean,0.0946700956768006
0.4,35,50,Cohort 2 mean,0.10898947879183868
0.4,35,50,Overall mean,0.10182978723431964
0.4,40,50,Cohort 1 mean,0.22812365408193275
0.4,40,50,Cohort 2 mean,0.14465248084805132
0.4,40,50,Overall mean,0.186388067464992
0.4,55,50,Cohort 1 mean,0.9904336976283268
0.4,55,50,Cohort 2 mean,0.9926791268238824
0.4,55,50,Overall mean,0.991556412226104
0.4,65,50,Cohort 1 mean,0.5757036376812129
0.4,65,50,Cohort 2 mean,0.5410266853647365
0.4,65,50,Overall mean,0.5583651615229748
0.4,70,50,Cohort 1 mean,0.9872654780360832
0.4,70,50,Cohort 2 mean,0.9892112374139308
0.4,70,50,Overall mean,0.9882383577250072
0.4,60,50,Cohort 1 mean,0.6924924832871922
0.4,60,50,Cohort 2 mean,0.8964751132836051
0.4,60,50,Overall mean,0.7944837982853987
0.4,80,50,Cohort 1 mean,0.9912161753339904
0.4,80,50,Cohort 2 mean,0.991731151245694
0.4,80,50,Overall mean,0.991473663289842
0.5,10,50,Cohort 1 mean,0.00685079262698271
0.5,10,50,Cohort 2 mean,0.00475537608019417
0.5,10,50,Overall mean,0.00580308435358844
0.5,30,50,Cohort 1 mean,0.00796026419075008
0.5,30,50,Cohort 2 mean,0.0080376812904416
0.5,30,50,Overall mean,0.00799897274059584
0.4,90,50,Cohort 1 mean,0.9911957151497688
0.4,90,50,Cohort 2 mean,0.9918243473457264
0.4,90,50,Overall mean,0.9915100312477476
0.5,35,50,Cohort 1 mean,0.20901150096876467
0.5,35,50,Cohort 2 mean,0.08817526546272123
0.5,35,50,Overall mean,0.14859338321574292
0.5,20,50,Cohort 1 mean,0.01250675398747771
0.5,20,50,Cohort 2 mean,0.00755243774749994
0.5,20,50,Overall mean,0.01002959586748882
0.5,40,50,Cohort 1 mean,0.02268445053393391
0.5,40,50,Cohort 2 mean,0.1536682999855842
0.5,40,50,Overall mean,0.08817637525975906
0.5,45,50,Cohort 1 mean,0.2895957694907686
0.5,45,50,Cohort 2 mean,0.33971583834934316
0.5,45,50,Overall mean,0.3146558039200559
0.5,50,50,Cohort 1 mean,0.3963171934854052
0.5,50,50,Cohort 2 mean,0.31620575589088734
0.5,50,50,Overall mean,0.3562614746881463
0.5,55,50,Cohort 1 mean,0.8445217559475621
0.5,55,50,Cohort 2 mean,0.754889763235863
0.5,55,50,Overall mean,0.7997057595917128
0.5,60,50,Cohort 1 mean,0.9064369756845752
0.5,60,50,Cohort 2 mean,0.9703174676229748
0.5,60,50,Overall mean,0.9383772216537752
0.5,80,50,Cohort 1 mean,0.9877350196862644
0.5,80,50,Cohort 2 mean,0.9310833306563506
0.5,80,50,Overall mean,0.9594091751713074
0.5,65,50,Cohort 1 mean,0.8578778408757934
0.5,65,50,Cohort 2 mean,0.8460040550030792
0.5,65,50,Overall mean,0.8519409479394364
0.5,70,50,Cohort 1 mean,0.9116923163507676
0.5,70,50,Cohort 2 mean,0.9724957423589666
0.5,70,50,Overall mean,0.9420940293548672
0.5,90,50,Cohort 1 mean,0.9945995488125908
0.5,90,50,Cohort 2 mean,0.9935165993406188
0.5,90,50,Overall mean,0.9940580740766048
0.6,10,50,Cohort 1 mean,0.00859718543794199
0.6,10,50,Cohort 2 mean,0.00768414407052769
0.6,10,50,Overall mean,0.00814066475423484
0.6,20,50,Cohort 1 mean,0.00463296538264287
0.6,20,50,Cohort 2 mean,0.00703623918384377
0.6,20,50,Overall mean,0.00583460228324332
0.6,35,50,Cohort 1 mean,0.01036689055528769
0.6,35,50,Cohort 2 mean,0.00767837536106866
0.6,35,50,Overall mean,0.00902263295817817
0.6,30,50,Cohort 1 mean,0.01101354188443556
0.6,30,50,Cohort 2 mean,0.01057409429315041
0.6,30,50,Overall mean,0.01079381808879298
0.6,45,50,Cohort 1 mean,0.4736364292871974
0.6,45,50,Cohort 2 mean,0.7064570407619584
0.6,45,50,Overall mean,0.5900467350245778
0.6,40,50,Cohort 1 mean,0.2018571897692698
0.6,40,50,Cohort 2 mean,0.3184561014730266
0.6,40,50,Overall mean,0.2601566456211482
0.6,55,50,Cohort 1 mean,0.18874172123865113
0.6,55,50,Cohort 2 mean,0.2719828437069099
0.6,55,50,Overall mean,0.2303622824727805
0.6,65,50,Cohort 1 mean,0.876946060713905
0.6,65,50,Cohort 2 mean,0.8489005108100649
0.6,65,50,Overall mean,0.8629232857619847
0.6,50,50,Cohort 1 mean,0.15127015273114358
0.6,50,50,Cohort 2 mean,0.06036819379599588
0.6,50,50,Overall mean,0.10581917326356972
0.6,70,50,Cohort 1 mean,0.9953909262645868
0.6,70,50,Cohort 2 mean,0.9938911548765108
0.6,70,50,Overall mean,0.9946410405705493
0.6,80,50,Cohort 1 mean,0.9934226960596176
0.6,80,50,Cohort 2 mean,0.9914641408159428
0.6,80,50,Overall mean,0.99244341843778
0.6,60,50,Cohort 1 mean,0.6536559672236253
0.6,60,50,Cohort 2 mean,0.8429234269014719
0.6,60,50,Overall mean,0.7482896970625488
0.7,20,50,Cohort 1 mean,0.00528620361502871
0.7,20,50,Cohort 2 mean,0.00599779754167285
0.7,20,50,Overall mean,0.00564200057835078
0.7,10,50,Cohort 1 mean,0.00492209587622583
0.7,10,50,Cohort 2 mean,0.00591048032233715
0.7,10,50,Overall mean,0.00541628809928149
0.6,90,50,Cohort 1 mean,0.991400204655576
0.6,90,50,Cohort 2 mean,0.9933284709389942
0.6,90,50,Overall mean,0.992364337797285
0.7,30,50,Cohort 1 mean,0.00329604884699665
0.7,30,50,Cohort 2 mean,0.00497151821460015
0.7,30,50,Overall mean,0.0041337835307984
0.7,40,50,Cohort 1 mean,0.18658034451695388
0.7,40,50,Cohort 2 mean,0.01061972546473736
0.7,40,50,Overall mean,0.09860003499084562
0.7,35,50,Cohort 1 mean,0.1431410289583133
0.7,35,50,Cohort 2 mean,0.10773475741727288
0.7,35,50,Overall mean,0.12543789318779314
0.7,55,50,Cohort 1 mean,0.8958672011836096
0.7,55,50,Cohort 2 mean,0.740473649896403
0.7,55,50,Overall mean,0.8181704255400064
0.7,50,50,Cohort 1 mean,0.44463837692866665
0.7,50,50,Cohort 2 mean,0.4721125748843593
0.7,50,50,Overall mean,0.45837547590651295
0.7,80,50,Cohort 1 mean,0.9905467583450414
0.7,80,50,Cohort 2 mean,0.99139705346864
0.7,80,50,Overall mean,0.9909719059068413
0.7,45,50,Cohort 1 mean,0.3457712677055861
0.7,45,50,Cohort 2 mean,0.3007385571942689
0.7,45,50,Overall mean,0.32325491244992755
0.7,65,50,Cohort 1 mean,0.8733293064197426
0.7,65,50,Cohort 2 mean,0.9050196585465402
0.7,65,50,Overall mean,0.8891744824831413
0.7,60,50,Cohort 1 mean,0.995440783177586
0.7,60,50,Cohort 2 mean,0.9913210298271672
0.7,60,50,Overall mean,0.9933809065023766
0.7,70,50,Cohort 1 mean,0.9438708812600014
0.7,70,50,Cohort 2 mean,0.9137417568565958
0.7,70,50,Overall mean,0.9288063190582988
0.7,90,50,Cohort 1 mean,0.992549484280812
0.7,90,50,Cohort 2 mean,0.9922820272708424
0.7,90,50,Overall mean,0.9924157557758276
0.8,10,50,Cohort 1 mean,0.00633912284948637
0.8,10,50,Cohort 2 mean,0.00667653707915089
0.8,10,50,Overall mean,0.00650782996431863
0.8,20,50,Cohort 1 mean,0.00704828798984327
0.8,20,50,Cohort 2 mean,0.00621030121240536
0.8,20,50,Overall mean,0.00662929460112431
0.8,35,50,Cohort 1 mean,0.05372523811103005
0.8,35,50,Cohort 2 mean,0.08431025086098366
0.8,35,50,Overall mean,0.06901774448600687
0.8,30,50,Cohort 1 mean,0.00353565132443403
0.8,30,50,Cohort 2 mean,0.00719004150040094
0.8,30,50,Overall mean,0.00536284641241749
0.8,40,50,Cohort 1 mean,0.14120707929163112
0.8,40,50,Cohort 2 mean,0.06296353697453047
0.8,40,50,Overall mean,0.1020853081330808
0.8,50,50,Cohort 1 mean,0.9305179818389602
0.8,50,50,Cohort 2 mean,0.8624796596014468
0.8,50,50,Overall mean,0.8964988207202038
0.8,60,50,Cohort 1 mean,0.9928052743855392
0.8,60,50,Cohort 2 mean,0.9945761628868248
0.8,60,50,Overall mean,0.9936907186361816
0.8,55,50,Cohort 1 mean,0.6869479995426679
0.8,55,50,Cohort 2 mean,0.6388882651119773
0.8,55,50,Overall mean,0.6629181323273227
0.8,65,50,Cohort 1 mean,0.9916863300342282
0.8,65,50,Cohort 2 mean,0.9933953461062174
0.8,65,50,Overall mean,0.9925408380702226
0.8,45,50,Cohort 1 mean,0.19327855984788353
0.8,45,50,Cohort 2 mean,0.2459084498998286
0.8,45,50,Overall mean,0.21959350487385604
0.8,70,50,Cohort 1 mean,0.7574088163727393
0.8,70,50,Cohort 2 mean,0.8694721939905341
0.8,70,50,Overall mean,0.8134405051816366
0.8,80,50,Cohort 1 mean,0.993873781737516
0.8,80,50,Cohort 2 mean,0.992329475014383
0.8,80,50,Overall mean,0.9931016283759496
0.8,90,50,Cohort 1 mean,0.991096528194224
0.8,90,50,Cohort 2 mean,0.9917714455381684
0.8,90,50,Overall mean,0.991433986866196
0.9,40,50,Cohort 1 mean,0.06936656819304925
0.9,40,50,Cohort 2 mean,0.0954607593726742
0.9,40,50,Overall mean,0.08241366378286175
0.9,30,50,Cohort 1 mean,0.0904667709149127
0.9,30,50,Cohort 2 mean,0.06261199183691853
0.9,30,50,Overall mean,0.07653938137591562
0.9,35,50,Cohort 1 mean,0.08314987430300394
0.9,35,50,Cohort 2 mean,0.05782348695753815
0.9,35,50,Overall mean,0.07048668063027105
0.9,20,50,Cohort 1 mean,0.10091477821687451
0.9,20,50,Cohort 2 mean,0.0297550883379153
0.9,20,50,Overall mean,0.0653349332773949
0.9,10,50,Cohort 1 mean,0.00619218381883398
0.9,10,50,Cohort 2 mean,0.00750840342423228
